item_1,item_2,frequency
ITEM_1946,ITEM_4572,1
ITEM_1471,ITEM_3087,1
ITEM_3944,ITEM_4149,1
ITEM_4395,ITEM_4541,1
ITEM_2601,ITEM_4691,1
ITEM_351,ITEM_961,1
ITEM_1853,ITEM_2515,1
ITEM_3351,ITEM_3508,1
ITEM_1466,ITEM_1481,1
ITEM_2661,ITEM_4328,1
ITEM_1754,ITEM_3768,1
ITEM_3174,ITEM_3958,1
ITEM_4222,ITEM_787,1
ITEM_2325,ITEM_4331,1
ITEM_1624,ITEM_3283,1
ITEM_2132,ITEM_385,1
ITEM_2152,ITEM_436,1
ITEM_2950,ITEM_4333,1
ITEM_2000,ITEM_3261,1
ITEM_44,ITEM_621,1
ITEM_2395,ITEM_4121,1
ITEM_1545,ITEM_4936,1
ITEM_1034,ITEM_2872,1
ITEM_2498,ITEM_3600,1
ITEM_1656,ITEM_1748,1
ITEM_1838,ITEM_4615,1
ITEM_1160,ITEM_2016,1
ITEM_1574,ITEM_41,1
ITEM_2264,ITEM_3000,1
ITEM_3854,ITEM_4595,1
ITEM_1275,ITEM_2380,1
ITEM_1028,ITEM_800,1
ITEM_329,ITEM_411,1
ITEM_2362,ITEM_548,1
ITEM_4616,ITEM_4753,1
ITEM_2049,ITEM_636,1
ITEM_2235,ITEM_636,1
ITEM_945,ITEM_956,1
ITEM_331,ITEM_4073,1
ITEM_4638,ITEM_845,1
ITEM_4615,ITEM_586,1
ITEM_4483,ITEM_4844,1
ITEM_1305,ITEM_2287,1
ITEM_2654,ITEM_4310,1
ITEM_1991,ITEM_802,1
ITEM_1924,ITEM_3957,1
ITEM_3416,ITEM_4260,1
ITEM_3840,ITEM_871,1
ITEM_4115,ITEM_4308,1
ITEM_3055,ITEM_4758,1
ITEM_2533,ITEM_4759,1
ITEM_1095,ITEM_3924,1
ITEM_221,ITEM_4945,1
ITEM_2104,ITEM_2814,1
ITEM_2733,ITEM_3628,1
ITEM_2540,ITEM_386,1
ITEM_129,ITEM_3836,1
ITEM_1738,ITEM_908,1
ITEM_3927,ITEM_396,1
ITEM_471,ITEM_4868,1
ITEM_1643,ITEM_1731,1
ITEM_1733,ITEM_3625,1
ITEM_2804,ITEM_2965,1
ITEM_2126,ITEM_3627,1
ITEM_2026,ITEM_852,1
ITEM_4598,ITEM_852,1
ITEM_1495,ITEM_1908,1
ITEM_2580,ITEM_4834,1
ITEM_293,ITEM_3108,1
ITEM_1295,ITEM_3711,1
ITEM_1050,ITEM_444,1
ITEM_2205,ITEM_3852,1
ITEM_3316,ITEM_3980,1
ITEM_141,ITEM_4609,1
ITEM_1003,ITEM_832,1
ITEM_1835,ITEM_4138,1
ITEM_1931,ITEM_79,1
ITEM_2755,ITEM_3677,1
ITEM_3632,ITEM_3670,1
ITEM_3834,ITEM_841,1
ITEM_3720,ITEM_3874,1
ITEM_277,ITEM_464,1
ITEM_3468,ITEM_4329,1
ITEM_2884,ITEM_3041,1
ITEM_1875,ITEM_309,1
ITEM_156,ITEM_3654,1
ITEM_2389,ITEM_3470,1
ITEM_2468,ITEM_768,1
ITEM_3685,ITEM_3838,1
ITEM_312,ITEM_796,1
ITEM_1055,ITEM_1561,1
ITEM_2449,ITEM_2863,1
ITEM_2827,ITEM_2887,1
ITEM_1459,ITEM_3050,1
ITEM_4055,ITEM_78,1
ITEM_3183,ITEM_3543,1
ITEM_2114,ITEM_3875,1
ITEM_283,ITEM_783,1
ITEM_1634,ITEM_3594,1
ITEM_1461,ITEM_4581,1
ITEM_2644,ITEM_3229,1
ITEM_1083,ITEM_3105,1
ITEM_471,ITEM_545,1
ITEM_1859,ITEM_3741,1
ITEM_2273,ITEM_2892,1
ITEM_1772,ITEM_4303,1
ITEM_144,ITEM_4594,1
ITEM_2936,ITEM_4760,1
ITEM_2369,ITEM_547,1
ITEM_2967,ITEM_4425,1
ITEM_2230,ITEM_4373,1
ITEM_79,ITEM_972,1
ITEM_2610,ITEM_998,1
ITEM_1877,ITEM_3901,1
ITEM_3377,ITEM_3824,1
ITEM_2075,ITEM_2393,1
ITEM_3457,ITEM_520,1
ITEM_10,ITEM_4253,1
ITEM_3124,ITEM_4792,1
ITEM_1370,ITEM_1568,1
ITEM_2753,ITEM_3847,1
ITEM_1696,ITEM_1785,1
ITEM_4473,ITEM_863,1
ITEM_1689,ITEM_2494,1
ITEM_2412,ITEM_3186,1
ITEM_2335,ITEM_4352,1
ITEM_1385,ITEM_3571,1
ITEM_1204,ITEM_1633,1
ITEM_4445,ITEM_687,1
ITEM_1007,ITEM_4562,1
ITEM_2422,ITEM_3298,1
ITEM_3021,ITEM_4374,1
ITEM_4118,ITEM_4272,1
ITEM_2264,ITEM_3981,1
ITEM_1117,ITEM_3129,1
ITEM_2341,ITEM_575,1
ITEM_3754,ITEM_4056,1
ITEM_1974,ITEM_4732,1
ITEM_3390,ITEM_4637,1
ITEM_4842,ITEM_949,1
ITEM_1056,ITEM_937,1
ITEM_3769,ITEM_4960,1
ITEM_3338,ITEM_3577,1
ITEM_3648,ITEM_4976,1
ITEM_1603,ITEM_768,1
ITEM_3975,ITEM_4579,1
ITEM_1852,ITEM_978,1
ITEM_211,ITEM_3376,1
ITEM_2195,ITEM_385,1
ITEM_1407,ITEM_728,1
ITEM_1020,ITEM_1719,1
ITEM_1652,ITEM_3023,1
ITEM_2002,ITEM_4670,1
ITEM_1149,ITEM_4569,1
ITEM_134,ITEM_2539,1
ITEM_1988,ITEM_845,1
ITEM_3559,ITEM_3822,1
ITEM_1787,ITEM_3720,1
ITEM_143,ITEM_4595,1
ITEM_4027,ITEM_747,1
ITEM_1219,ITEM_4743,1
ITEM_1623,ITEM_843,1
ITEM_2626,ITEM_434,1
ITEM_2402,ITEM_4385,1
ITEM_1192,ITEM_3586,1
ITEM_1102,ITEM_1971,1
ITEM_2119,ITEM_2286,1
ITEM_1765,ITEM_4015,1
ITEM_2152,ITEM_472,1
ITEM_2621,ITEM_3279,1
ITEM_4852,ITEM_780,1
ITEM_4730,ITEM_930,1
ITEM_1298,ITEM_957,1
ITEM_1135,ITEM_2678,1
ITEM_2358,ITEM_4509,1
ITEM_147,ITEM_643,1
ITEM_1589,ITEM_3073,1
ITEM_2362,ITEM_2681,1
ITEM_3163,ITEM_905,1
ITEM_1948,ITEM_4757,1
ITEM_3424,ITEM_99,1
ITEM_2562,ITEM_3667,1
ITEM_4142,ITEM_4185,1
ITEM_1387,ITEM_3136,1
ITEM_2367,ITEM_2975,1
ITEM_1363,ITEM_4445,1
ITEM_298,ITEM_762,1
ITEM_1806,ITEM_2059,1
ITEM_3734,ITEM_3746,1
ITEM_3056,ITEM_4859,1
ITEM_3144,ITEM_4876,1
ITEM_1987,ITEM_3800,1
ITEM_1582,ITEM_2634,1
ITEM_2488,ITEM_4830,1
ITEM_2970,ITEM_4300,1
ITEM_4222,ITEM_931,1
ITEM_2381,ITEM_3666,1
ITEM_2106,ITEM_639,1
ITEM_1504,ITEM_3751,1
ITEM_1940,ITEM_4939,1
ITEM_1555,ITEM_453,1
ITEM_170,ITEM_3872,1
ITEM_1182,ITEM_2576,1
ITEM_3048,ITEM_867,1
ITEM_693,ITEM_98,1
ITEM_3615,ITEM_4266,1
ITEM_1877,ITEM_4104,1
ITEM_1826,ITEM_4872,1
ITEM_177,ITEM_2256,1
ITEM_1380,ITEM_3150,1
ITEM_184,ITEM_2556,1
ITEM_2453,ITEM_2861,1
ITEM_2277,ITEM_3653,1
ITEM_2807,ITEM_4340,1
ITEM_3920,ITEM_4974,1
ITEM_1482,ITEM_3972,1
ITEM_2631,ITEM_2864,1
ITEM_3518,ITEM_4710,1
ITEM_3067,ITEM_3855,1
ITEM_260,ITEM_541,1
ITEM_1764,ITEM_3360,1
ITEM_2414,ITEM_4239,1
ITEM_2858,ITEM_3184,1
ITEM_1767,ITEM_4413,1
ITEM_4639,ITEM_4649,1
ITEM_3685,ITEM_3967,1
ITEM_4309,ITEM_4550,1
ITEM_3617,ITEM_422,1
ITEM_2460,ITEM_3718,1
ITEM_3458,ITEM_4607,1
ITEM_2692,ITEM_4976,1
ITEM_1076,ITEM_771,1
ITEM_301,ITEM_4078,1
ITEM_3288,ITEM_485,1
ITEM_1661,ITEM_3243,1
ITEM_1691,ITEM_3878,1
ITEM_2083,ITEM_265,1
ITEM_2920,ITEM_745,1
ITEM_2372,ITEM_273,1
ITEM_3009,ITEM_3045,1
ITEM_1152,ITEM_3436,1
ITEM_2397,ITEM_4355,1
ITEM_376,ITEM_4171,1
ITEM_2922,ITEM_3462,1
ITEM_2126,ITEM_2325,1
ITEM_1588,ITEM_510,1
ITEM_4627,ITEM_4794,1
ITEM_3491,ITEM_3643,1
ITEM_2754,ITEM_78,1
ITEM_506,ITEM_878,1
ITEM_138,ITEM_3204,1
ITEM_2396,ITEM_2427,1
ITEM_1402,ITEM_426,1
ITEM_38,ITEM_4494,1
ITEM_2105,ITEM_767,1
ITEM_3877,ITEM_478,1
ITEM_2323,ITEM_47,1
ITEM_3902,ITEM_83,1
ITEM_1550,ITEM_640,1
ITEM_1813,ITEM_3380,1
ITEM_665,ITEM_851,1
ITEM_3119,ITEM_3751,1
ITEM_4157,ITEM_557,1
ITEM_1964,ITEM_3101,1
ITEM_3849,ITEM_636,1
ITEM_3350,ITEM_685,1
ITEM_2128,ITEM_774,1
ITEM_410,ITEM_4771,1
ITEM_2019,ITEM_4912,1
ITEM_1238,ITEM_4259,1
ITEM_3447,ITEM_3999,1
ITEM_2675,ITEM_4587,1
ITEM_2449,ITEM_4425,1
ITEM_2428,ITEM_672,1
ITEM_4270,ITEM_4809,1
ITEM_1636,ITEM_2605,1
ITEM_2409,ITEM_697,1
ITEM_886,ITEM_89,1
ITEM_3704,ITEM_4096,1
ITEM_3067,ITEM_441,1
ITEM_2791,ITEM_4371,1
ITEM_1776,ITEM_1829,1
ITEM_419,ITEM_4704,1
ITEM_4731,ITEM_584,1
ITEM_1387,ITEM_4891,1
ITEM_1189,ITEM_4425,1
ITEM_2093,ITEM_3714,1
ITEM_1303,ITEM_1427,1
ITEM_3274,ITEM_3677,1
ITEM_2286,ITEM_4384,1
ITEM_205,ITEM_4277,1
ITEM_3449,ITEM_3691,1
ITEM_1712,ITEM_4485,1
ITEM_2494,ITEM_697,1
ITEM_4196,ITEM_883,1
ITEM_1631,ITEM_3220,1
ITEM_2970,ITEM_951,1
ITEM_122,ITEM_2391,1
ITEM_2344,ITEM_2605,1
ITEM_2496,ITEM_738,1
ITEM_1432,ITEM_4337,1
ITEM_3494,ITEM_4255,1
ITEM_2603,ITEM_663,1
ITEM_3639,ITEM_4195,1
ITEM_1222,ITEM_606,1
ITEM_391,ITEM_4081,1
ITEM_1213,ITEM_3652,1
ITEM_1320,ITEM_469,1
ITEM_3405,ITEM_4624,1
ITEM_1097,ITEM_1338,1
ITEM_3786,ITEM_4592,1
ITEM_1759,ITEM_4960,1
ITEM_1515,ITEM_956,1
ITEM_2260,ITEM_2837,1
ITEM_2525,ITEM_4751,1
ITEM_2823,ITEM_3101,1
ITEM_38,ITEM_80,1
ITEM_1474,ITEM_3589,1
ITEM_1600,ITEM_3805,1
ITEM_2511,ITEM_285,1
ITEM_173,ITEM_2761,1
ITEM_12,ITEM_2362,1
ITEM_2806,ITEM_576,1
ITEM_3360,ITEM_957,1
ITEM_2714,ITEM_3255,1
ITEM_569,ITEM_721,1
ITEM_1658,ITEM_4796,1
ITEM_1745,ITEM_3947,1
ITEM_3091,ITEM_3655,1
ITEM_4169,ITEM_4238,1
ITEM_2586,ITEM_3339,1
ITEM_1182,ITEM_753,1
ITEM_139,ITEM_1668,1
ITEM_4635,ITEM_897,1
ITEM_1504,ITEM_2663,1
ITEM_1129,ITEM_674,1
ITEM_1163,ITEM_2368,1
ITEM_1290,ITEM_3078,1
ITEM_193,ITEM_4380,1
ITEM_4318,ITEM_544,1
ITEM_2473,ITEM_3141,1
ITEM_3569,ITEM_4139,1
ITEM_1951,ITEM_4221,1
ITEM_2163,ITEM_3176,1
ITEM_1475,ITEM_4778,1
ITEM_1891,ITEM_3159,1
ITEM_2760,ITEM_3848,1
ITEM_1271,ITEM_3927,1
ITEM_202,ITEM_4753,1
ITEM_1911,ITEM_4636,1
ITEM_1080,ITEM_3697,1
ITEM_3287,ITEM_3844,1
ITEM_4783,ITEM_4887,1
ITEM_3687,ITEM_822,1
ITEM_2404,ITEM_3843,1
ITEM_269,ITEM_4847,1
ITEM_4178,ITEM_4206,1
ITEM_3651,ITEM_4616,1
ITEM_4093,ITEM_491,1
ITEM_3404,ITEM_3467,1
ITEM_2890,ITEM_4069,1
ITEM_1904,ITEM_612,1
ITEM_169,ITEM_2187,1
ITEM_1293,ITEM_1444,1
ITEM_2612,ITEM_2710,1
ITEM_357,ITEM_4551,1
ITEM_1409,ITEM_3842,1
ITEM_430,ITEM_720,1
ITEM_1644,ITEM_3710,1
ITEM_4809,ITEM_569,1
ITEM_3339,ITEM_4289,1
ITEM_3527,ITEM_3643,1
ITEM_3391,ITEM_4970,1
ITEM_1810,ITEM_3218,1
ITEM_3272,ITEM_4357,1
ITEM_1448,ITEM_2496,1
ITEM_2191,ITEM_3874,1
ITEM_3539,ITEM_638,1
ITEM_2100,ITEM_489,1
ITEM_2098,ITEM_2351,1
ITEM_287,ITEM_384,1
ITEM_1407,ITEM_243,1
ITEM_3421,ITEM_754,1
ITEM_1194,ITEM_4551,1
ITEM_1819,ITEM_2383,1
ITEM_1661,ITEM_4797,1
ITEM_507,ITEM_615,1
ITEM_1959,ITEM_714,1
ITEM_194,ITEM_3229,1
ITEM_1326,ITEM_223,1
ITEM_3341,ITEM_579,1
ITEM_418,ITEM_867,1
ITEM_2462,ITEM_542,1
ITEM_3986,ITEM_4730,1
ITEM_198,ITEM_277,1
ITEM_3708,ITEM_891,1
ITEM_2393,ITEM_4835,1
ITEM_1030,ITEM_1127,1
ITEM_2090,ITEM_3188,1
ITEM_2515,ITEM_3574,1
ITEM_2438,ITEM_4725,1
ITEM_2768,ITEM_3549,1
ITEM_3457,ITEM_4716,1
ITEM_1701,ITEM_3039,1
ITEM_3202,ITEM_4329,1
ITEM_2554,ITEM_261,1
ITEM_4659,ITEM_4816,1
ITEM_4303,ITEM_483,1
ITEM_2721,ITEM_3593,1
ITEM_2942,ITEM_473,1
ITEM_287,ITEM_4476,1
ITEM_1023,ITEM_4676,1
ITEM_1800,ITEM_3187,1
ITEM_3801,ITEM_4699,1
ITEM_1306,ITEM_392,1
ITEM_2343,ITEM_921,1
ITEM_3041,ITEM_47,1
ITEM_2203,ITEM_81,1
ITEM_1225,ITEM_1970,1
ITEM_4605,ITEM_4820,1
ITEM_3516,ITEM_468,1
ITEM_1061,ITEM_3133,1
ITEM_1560,ITEM_4620,1
ITEM_4078,ITEM_4695,1
ITEM_3159,ITEM_739,1
ITEM_1250,ITEM_944,1
ITEM_4351,ITEM_4774,1
ITEM_2875,ITEM_67,1
ITEM_3346,ITEM_697,1
ITEM_3206,ITEM_590,1
ITEM_269,ITEM_720,1
ITEM_3803,ITEM_4867,1
ITEM_4833,ITEM_4854,1
ITEM_3951,ITEM_4818,1
ITEM_3574,ITEM_4551,1
